v,omega,x,y,phi,xr,yr,phir,delta
0.0459,0.0340,57.1608,-0.5803,0.0771,57.3997,-0.5169,0.0854,0.0177
0.0453,0.0336,57.2605,-0.5717,0.0778,57.4997,-0.5083,0.0859,0.0175
0.0448,0.0333,57.3601,-0.5630,0.0784,57.5997,-0.4997,0.0864,0.0173
0.0443,0.0329,57.4597,-0.5543,0.0791,57.6997,-0.4910,0.0869,0.0171
0.0437,0.0325,57.5593,-0.5455,0.0797,57.7997,-0.4822,0.0874,0.0168
0.0432,0.0321,57.6589,-0.5366,0.0804,57.8997,-0.4735,0.0879,0.0166
0.0426,0.0316,57.7585,-0.5277,0.0810,57.9997,-0.4646,0.0883,0.0164
0.0421,0.0312,57.8581,-0.5188,0.0817,58.0997,-0.4558,0.0888,0.0162
0.0415,0.0308,57.9577,-0.5098,0.0823,58.1997,-0.4468,0.0892,0.0159
0.0410,0.0304,58.0573,-0.5008,0.0829,58.2997,-0.4379,0.0897,0.0157
0.0404,0.0300,58.1569,-0.4917,0.0835,58.3997,-0.4288,0.0901,0.0155
0.0398,0.0296,58.2565,-0.4825,0.0841,58.4997,-0.4198,0.0905,0.0153
0.0392,0.0291,58.3561,-0.4733,0.0847,58.5997,-0.4107,0.0909,0.0150
0.0387,0.0287,58.4557,-0.4641,0.0853,58.6997,-0.4016,0.0913,0.0148
0.0381,0.0283,58.5552,-0.4548,0.0859,58.7997,-0.3924,0.0917,0.0146
0.0375,0.0278,58.6548,-0.4455,0.0864,58.8997,-0.3832,0.0921,0.0143
0.0369,0.0274,58.7544,-0.4361,0.0870,58.9997,-0.3739,0.0925,0.0141
0.0363,0.0270,58.8539,-0.4266,0.0875,59.0997,-0.3646,0.0928,0.0139
0.0357,0.0265,58.9535,-0.4172,0.0881,59.1997,-0.3553,0.0932,0.0136
0.0351,0.0261,59.0530,-0.4077,0.0886,59.2997,-0.3459,0.0936,0.0134
0.0345,0.0256,59.1526,-0.3981,0.0891,59.3997,-0.3365,0.0939,0.0131
0.0339,0.0252,59.2521,-0.3885,0.0896,59.4997,-0.3271,0.0942,0.0129
0.0333,0.0247,59.3516,-0.3789,0.0901,59.5997,-0.3176,0.0945,0.0126
0.0327,0.0243,59.4512,-0.3692,0.0906,59.6997,-0.3081,0.0948,0.0124
0.0321,0.0238,59.5507,-0.3595,0.0911,59.7997,-0.2986,0.0951,0.0122
0.0315,0.0234,59.6502,-0.3498,0.0916,59.8997,-0.2890,0.0954,0.0119
0.0308,0.0229,59.7498,-0.3400,0.0921,59.9997,-0.2794,0.0957,0.0117
0.0302,0.0225,59.8493,-0.3302,0.0925,60.0997,-0.2698,0.0960,0.0114
0.0296,0.0220,59.9488,-0.3204,0.0930,60.1997,-0.2602,0.0963,0.0112
0.0290,0.0215,60.0483,-0.3105,0.0934,60.2997,-0.2505,0.0965,0.0109
0.0283,0.0211,60.1478,-0.3006,0.0938,60.3997,-0.2408,0.0968,0.0107
0.0277,0.0206,60.2473,-0.2907,0.0943,60.4996,-0.2311,0.0970,0.0104
0.0270,0.0201,60.3468,-0.2807,0.0947,60.5996,-0.2214,0.0972,0.0101
0.0264,0.0196,60.4463,-0.2707,0.0951,60.6996,-0.2116,0.0974,0.0099
0.0258,0.0192,60.5458,-0.2607,0.0955,60.7996,-0.2018,0.0976,0.0096
0.0251,0.0187,60.6453,-0.2506,0.0959,60.8996,-0.1920,0.0978,0.0094
0.0245,0.0182,60.7448,-0.2406,0.0962,60.9996,-0.1822,0.0980,0.0091
0.0238,0.0177,60.8443,-0.2305,0.0966,61.0996,-0.1724,0.0982,0.0089
0.0232,0.0172,60.9438,-0.2204,0.0970,61.1996,-0.1625,0.0984,0.0086
0.0225,0.0168,61.0433,-0.2102,0.0973,61.2996,-0.1526,0.0985,0.0083
0.0219,0.0163,61.1428,-0.2000,0.0976,61.3996,-0.1427,0.0987,0.0081
0.0212,0.0158,61.2422,-0.1899,0.0980,61.4996,-0.1328,0.0988,0.0078
0.0205,0.0153,61.3417,-0.1797,0.0983,61.5996,-0.1229,0.0989,0.0075
0.0199,0.0148,61.4412,-0.1694,0.0986,61.6996,-0.1130,0.0990,0.0073
0.0192,0.0143,61.5407,-0.1592,0.0989,61.7996,-0.1030,0.0991,0.0070
0.0186,0.0138,61.6401,-0.1490,0.0992,61.8996,-0.0931,0.0992,0.0068
0.0179,0.0133,61.7396,-0.1387,0.0994,61.9996,-0.0831,0.0993,0.0065
0.0172,0.0128,61.8391,-0.1284,0.0997,62.0996,-0.0732,0.0994,0.0062
0.0165,0.0123,61.9386,-0.1181,0.1000,62.1996,-0.0632,0.0995,0.0060
0.0159,0.0118,62.0380,-0.1078,0.1002,62.2996,-0.0532,0.0995,0.0057
0.0152,0.0113,62.1375,-0.0975,0.1004,62.3996,-0.0432,0.0996,0.0054
0.0145,0.0108,62.2370,-0.0871,0.1007,62.4996,-0.0332,0.0996,0.0052
0.0138,0.0103,62.3364,-0.0768,0.1009,62.5996,-0.0232,0.0996,0.0049
0.0132,0.0098,62.4359,-0.0665,0.1011,62.6996,-0.0132,0.0997,0.0046
0.0125,0.0093,62.5354,-0.0561,0.1013,62.7996,-0.0032,0.0997,0.0043
0.0118,0.0088,62.6348,-0.0457,0.1015,62.8996,0.0068,0.0997,0.0041
0.0111,0.0083,62.7343,-0.0354,0.1017,62.9996,0.0168,0.0997,0.0038
0.0104,0.0078,62.8337,-0.0250,0.1018,63.0996,0.0268,0.0996,0.0035
0.0098,0.0073,62.9332,-0.0146,0.1020,63.1996,0.0368,0.0996,0.0033
0.0091,0.0068,63.0327,-0.0043,0.1021,63.2996,0.0468,0.0996,0.0030
0.0084,0.0063,63.1321,0.0061,0.1023,63.3996,0.0567,0.0995,0.0027
0.0077,0.0058,63.2316,0.0165,0.1024,63.4996,0.0667,0.0994,0.0024
0.0070,0.0053,63.3310,0.0269,0.1025,63.5996,0.0767,0.0994,0.0022
0.0063,0.0048,63.4305,0.0372,0.1026,63.6996,0.0867,0.0993,0.0019
0.0057,0.0043,63.5300,0.0476,0.1027,63.7996,0.0966,0.0992,0.0016
0.0050,0.0038,63.6294,0.0580,0.1028,63.8996,0.1066,0.0991,0.0014
0.0043,0.0033,63.7289,0.0683,0.1029,63.9996,0.1165,0.0990,0.0011
0.0036,0.0028,63.8283,0.0787,0.1029,64.0996,0.1264,0.0989,0.0008
0.0029,0.0022,63.9278,0.0890,0.1030,64.1996,0.1363,0.0987,0.0005
0.0022,0.0017,64.0273,0.0994,0.1030,64.2996,0.1462,0.0986,0.0003
0.0015,0.0012,64.1267,0.1097,0.1031,64.3996,0.1561,0.0985,-0.0000
0.0008,0.0007,64.2262,0.1200,0.1031,64.4996,0.1660,0.0983,-0.0003
0.0002,0.0002,64.3257,0.1303,0.1031,64.5996,0.1759,0.0981,-0.0006
-0.0005,-0.0003,64.4251,0.1406,0.1031,64.6996,0.1857,0.0979,-0.0008
-0.0012,-0.0008,64.5246,0.1509,0.1031,64.7996,0.1955,0.0978,-0.0011
-0.0019,-0.0013,64.6241,0.1612,0.1031,64.8996,0.2053,0.0976,-0.0014
-0.0026,-0.0018,64.7236,0.1714,0.1031,64.9996,0.2151,0.0974,-0.0016
-0.0033,-0.0023,64.8230,0.1817,0.1030,65.0996,0.2248,0.0971,-0.0019
-0.0040,-0.0029,64.9225,0.1919,0.1030,65.1996,0.2346,0.0969,-0.0022
-0.0047,-0.0034,65.0220,0.2021,0.1029,65.2996,0.2443,0.0967,-0.0025
-0.0053,-0.0039,65.1215,0.2123,0.1029,65.3996,0.2540,0.0964,-0.0027
-0.0060,-0.0044,65.2209,0.2224,0.1028,65.4996,0.2636,0.0962,-0.0030
-0.0067,-0.0049,65.3204,0.2326,0.1027,65.5996,0.2733,0.0959,-0.0033
-0.0074,-0.0054,65.4199,0.2427,0.1026,65.6996,0.2829,0.0956,-0.0035
-0.0081,-0.0059,65.5194,0.2528,0.1025,65.7996,0.2924,0.0953,-0.0038
-0.0088,-0.0064,65.6189,0.2629,0.1024,65.8996,0.3020,0.0950,-0.0041
-0.0095,-0.0069,65.7184,0.2729,0.1022,65.9996,0.3115,0.0947,-0.0044
-0.0101,-0.0074,65.8179,0.2829,0.1021,66.0996,0.3210,0.0944,-0.0046
-0.0108,-0.0079,65.9174,0.2929,0.1020,66.1996,0.3304,0.0941,-0.0049
-0.0115,-0.0084,66.0169,0.3029,0.1018,66.2996,0.3399,0.0938,-0.0052
-0.0122,-0.0089,66.1164,0.3128,0.1016,66.3996,0.3493,0.0934,-0.0054
-0.0128,-0.0094,66.2159,0.3227,0.1014,66.4996,0.3586,0.0931,-0.0057
-0.0135,-0.0099,66.3154,0.3326,0.1013,66.5996,0.3679,0.0927,-0.0060
-0.0142,-0.0104,66.4149,0.3424,0.1011,66.6996,0.3772,0.0923,-0.0062
-0.0149,-0.0109,66.5145,0.3522,0.1009,66.7996,0.3864,0.0920,-0.0065
-0.0155,-0.0114,66.6140,0.3620,0.1006,66.8996,0.3956,0.0916,-0.0068
-0.0162,-0.0119,66.7135,0.3717,0.1004,66.9995,0.4048,0.0912,-0.0070
-0.0169,-0.0124,66.8130,0.3814,0.1002,67.0995,0.4139,0.0908,-0.0073
-0.0175,-0.0129,66.9126,0.3911,0.0999,67.1995,0.4230,0.0904,-0.0075
-0.0182,-0.0134,67.0121,0.4007,0.0997,67.2995,0.4321,0.0899,-0.0078
-0.0189,-0.0139,67.1116,0.4103,0.0994,67.3995,0.4411,0.0895,-0.0081
-0.0195,-0.0144,67.2112,0.4199,0.0991,67.4995,0.4500,0.0891,-0.0083
-0.0202,-0.0149,67.3107,0.4294,0.0988,67.5995,0.4589,0.0886,-0.0086
-0.0208,-0.0153,67.4103,0.4388,0.0985,67.6995,0.4678,0.0882,-0.0088
-0.0215,-0.0158,67.5098,0.4483,0.0982,67.7995,0.4766,0.0877,-0.0091
-0.0222,-0.0163,67.6094,0.4576,0.0979,67.8995,0.4854,0.0872,-0.0094
-0.0228,-0.0168,67.7090,0.4670,0.0976,67.9995,0.4941,0.0867,-0.0096
-0.0235,-0.0173,67.8085,0.4763,0.0972,68.0995,0.5027,0.0862,-0.0099
-0.0241,-0.0178,67.9081,0.4855,0.0969,68.1995,0.5114,0.0857,-0.0101
-0.0247,-0.0182,68.0077,0.4947,0.0965,68.2995,0.5199,0.0852,-0.0104
-0.0254,-0.0187,68.1073,0.5038,0.0962,68.3995,0.5284,0.0847,-0.0106
-0.0260,-0.0192,68.2068,0.5129,0.0958,68.4995,0.5369,0.0842,-0.0109
-0.0267,-0.0197,68.3064,0.5220,0.0954,68.5995,0.5453,0.0836,-0.0111
-0.0273,-0.0201,68.4060,0.5310,0.0950,68.6995,0.5537,0.0831,-0.0114
-0.0279,-0.0206,68.5056,0.5399,0.0946,68.7995,0.5620,0.0825,-0.0116
-0.0286,-0.0211,68.6052,0.5488,0.0942,68.8995,0.5702,0.0820,-0.0119
-0.0292,-0.0215,68.7048,0.5577,0.0938,68.9995,0.5784,0.0814,-0.0121
-0.0298,-0.0220,68.8045,0.5665,0.0934,69.0995,0.5865,0.0808,-0.0124
-0.0304,-0.0225,68.9041,0.5752,0.0929,69.1995,0.5946,0.0802,-0.0126
-0.0310,-0.0229,69.0037,0.5839,0.0925,69.2995,0.6026,0.0796,-0.0128
-0.0317,-0.0234,69.1033,0.5925,0.0920,69.3995,0.6106,0.0790,-0.0131
-0.0323,-0.0238,69.2030,0.6010,0.0915,69.4995,0.6184,0.0784,-0.0133
-0.0329,-0.0243,69.3026,0.6095,0.0911,69.5995,0.6263,0.0778,-0.0136
-0.0335,-0.0247,69.4023,0.6180,0.0906,69.6995,0.6340,0.0772,-0.0138
-0.0341,-0.0252,69.5019,0.6263,0.0901,69.7995,0.6417,0.0765,-0.0140
-0.0347,-0.0256,69.6016,0.6347,0.0896,69.8995,0.6494,0.0759,-0.0143
-0.0353,-0.0261,69.7012,0.6429,0.0891,69.9995,0.6569,0.0753,-0.0145
-0.0359,-0.0265,69.8009,0.6511,0.0886,70.0995,0.6645,0.0746,-0.0147
-0.0365,-0.0269,69.9006,0.6592,0.0880,70.1995,0.6719,0.0739,-0.0150
-0.0371,-0.0274,70.0002,0.6673,0.0875,70.2995,0.6793,0.0733,-0.0152
-0.0376,-0.0278,70.0999,0.6753,0.0869,70.3995,0.6866,0.0726,-0.0154
-0.0382,-0.0282,70.1996,0.6832,0.0864,70.4995,0.6938,0.0719,-0.0157
-0.0388,-0.0286,70.2993,0.6911,0.0858,70.5995,0.7010,0.0712,-0.0159
-0.0394,-0.0291,70.3990,0.6989,0.0852,70.6995,0.7081,0.0705,-0.0161
-0.0399,-0.0295,70.4987,0.7066,0.0847,70.7995,0.7151,0.0698,-0.0163
-0.0405,-0.0299,70.5984,0.7143,0.0841,70.8995,0.7221,0.0691,-0.0165
-0.0410,-0.0303,70.6981,0.7219,0.0835,70.9995,0.7289,0.0684,-0.0168
-0.0416,-0.0307,70.7979,0.7294,0.0829,71.0995,0.7357,0.0676,-0.0170
-0.0422,-0.0311,70.8976,0.7369,0.0823,71.1995,0.7425,0.0669,-0.0172
-0.0427,-0.0316,70.9973,0.7442,0.0816,71.2995,0.7491,0.0661,-0.0174
-0.0432,-0.0320,71.0970,0.7515,0.0810,71.3995,0.7557,0.0654,-0.0176
-0.0438,-0.0324,71.1968,0.7588,0.0804,71.4995,0.7622,0.0646,-0.0178
-0.0443,-0.0328,71.2965,0.7659,0.0797,71.5995,0.7687,0.0639,-0.0180
-0.0449,-0.0331,71.3963,0.7730,0.0791,71.6995,0.7750,0.0631,-0.0182
-0.0454,-0.0335,71.4960,0.7800,0.0784,71.7995,0.7813,0.0623,-0.0184
-0.0459,-0.0339,71.5958,0.7869,0.0777,71.8995,0.7875,0.0616,-0.0186
-0.0464,-0.0343,71.6956,0.7938,0.0771,71.9995,0.7936,0.0608,-0.0188
-0.0469,-0.0347,71.7954,0.8006,0.0764,72.0995,0.7997,0.0600,-0.0190
-0.0474,-0.0351,71.8951,0.8072,0.0757,72.1995,0.8056,0.0592,-0.0192
-0.0479,-0.0354,71.9949,0.8139,0.0750,72.2995,0.8115,0.0584,-0.0194
-0.0484,-0.0358,72.0947,0.8204,0.0743,72.3995,0.8173,0.0576,-0.0196
-0.0489,-0.0362,72.1945,0.8268,0.0735,72.4995,0.8231,0.0567,-0.0198
-0.0494,-0.0365,72.2943,0.8332,0.0728,72.5995,0.8287,0.0559,-0.0200
-0.0499,-0.0369,72.3941,0.8395,0.0721,72.6995,0.8342,0.0551,-0.0202
-0.0504,-0.0373,72.4939,0.8457,0.0714,72.7995,0.8397,0.0542,-0.0204
-0.0509,-0.0376,72.5937,0.8518,0.0706,72.8995,0.8451,0.0534,-0.0206
-0.0513,-0.0380,72.6936,0.8579,0.0699,72.9995,0.8504,0.0526,-0.0208
-0.0518,-0.0383,72.7934,0.8638,0.0691,73.0995,0.8556,0.0517,-0.0209
-0.0523,-0.0386,72.8932,0.8697,0.0683,73.1995,0.8608,0.0509,-0.0211
-0.0527,-0.0390,72.9931,0.8755,0.0676,73.2995,0.8658,0.0500,-0.0213
-0.0532,-0.0393,73.0929,0.8812,0.0668,73.3995,0.8708,0.0491,-0.0215
-0.0536,-0.0396,73.1928,0.8868,0.0660,73.4995,0.8756,0.0483,-0.0216
-0.0541,-0.0400,73.2926,0.8923,0.0652,73.5994,0.8804,0.0474,-0.0218
-0.0545,-0.0403,73.3925,0.8978,0.0644,73.6994,0.8851,0.0465,-0.0220
-0.0549,-0.0406,73.4923,0.9031,0.0636,73.7994,0.8897,0.0456,-0.0221
-0.0553,-0.0409,73.5922,0.9084,0.0628,73.8994,0.8943,0.0447,-0.0223
-0.0558,-0.0412,73.6921,0.9135,0.0620,73.9994,0.8987,0.0438,-0.0225
-0.0562,-0.0415,73.7919,0.9186,0.0611,74.0994,0.9030,0.0429,-0.0226
-0.0566,-0.0418,73.8918,0.9236,0.0603,74.1994,0.9073,0.0420,-0.0228
-0.0570,-0.0421,73.9917,0.9285,0.0595,74.2994,0.9114,0.0411,-0.0229
-0.0574,-0.0424,74.0916,0.9333,0.0586,74.3994,0.9155,0.0402,-0.0231
-0.0578,-0.0427,74.1915,0.9380,0.0578,74.4994,0.9195,0.0393,-0.0232
-0.0582,-0.0430,74.2914,0.9426,0.0569,74.5994,0.9234,0.0384,-0.0234
-0.0585,-0.0433,74.3913,0.9472,0.0561,74.6994,0.9272,0.0374,-0.0235
-0.0589,-0.0436,74.4912,0.9516,0.0552,74.7994,0.9309,0.0365,-0.0237
-0.0593,-0.0439,74.5911,0.9559,0.0543,74.8994,0.9345,0.0356,-0.0238
-0.0596,-0.0441,74.6910,0.9602,0.0534,74.9994,0.9380,0.0347,-0.0239
-0.0600,-0.0444,74.7910,0.9643,0.0526,75.0994,0.9414,0.0337,-0.0241
-0.0603,-0.0446,74.8909,0.9684,0.0517,75.1994,0.9447,0.0328,-0.0242
-0.0607,-0.0449,74.9908,0.9724,0.0508,75.2994,0.9480,0.0318,-0.0243
-0.0610,-0.0452,75.0907,0.9762,0.0499,75.3994,0.9511,0.0309,-0.0245
-0.0614,-0.0454,75.1907,0.9800,0.0490,75.4994,0.9541,0.0299,-0.0246
-0.0617,-0.0456,75.2906,0.9837,0.0481,75.5994,0.9571,0.0290,-0.0247
-0.0620,-0.0459,75.3906,0.9872,0.0472,75.6994,0.9599,0.0280,-0.0248
-0.0623,-0.0461,75.4905,0.9907,0.0462,75.7994,0.9627,0.0271,-0.0250
-0.0626,-0.0463,75.5905,0.9941,0.0453,75.8994,0.9653,0.0261,-0.0251
-0.0629,-0.0466,75.6904,0.9974,0.0444,75.9994,0.9679,0.0251,-0.0252
-0.0632,-0.0468,75.7904,1.0005,0.0435,76.0994,0.9704,0.0242,-0.0253
-0.0635,-0.0470,75.8903,1.0036,0.0425,76.1994,0.9727,0.0232,-0.0254
-0.0638,-0.0472,75.9903,1.0066,0.0416,76.2994,0.9750,0.0222,-0.0255
-0.0641,-0.0474,76.0903,1.0095,0.0406,76.3994,0.9772,0.0212,-0.0256
-0.0643,-0.0476,76.1902,1.0123,0.0397,76.4994,0.9793,0.0203,-0.0257
-0.0646,-0.0478,76.2902,1.0150,0.0387,76.5994,0.9812,0.0193,-0.0258
-0.0649,-0.0480,76.3902,1.0175,0.0378,76.6994,0.9831,0.0183,-0.0259
-0.0651,-0.0482,76.4902,1.0200,0.0368,76.7994,0.9849,0.0173,-0.0260
-0.0654,-0.0484,76.5901,1.0224,0.0359,76.8994,0.9866,0.0163,-0.0261
-0.0656,-0.0485,76.6901,1.0247,0.0349,76.9994,0.9882,0.0153,-0.0262
-0.0658,-0.0487,76.7901,1.0269,0.0339,77.0994,0.9896,0.0144,-0.0263
-0.0660,-0.0489,76.8901,1.0289,0.0330,77.1994,0.9910,0.0134,-0.0264
-0.0663,-0.0490,76.9901,1.0309,0.0320,77.2994,0.9923,0.0124,-0.0264
-0.0665,-0.0492,77.0901,1.0328,0.0310,77.3994,0.9935,0.0114,-0.0265
-0.0667,-0.0494,77.1901,1.0346,0.0300,77.4994,0.9946,0.0104,-0.0266
-0.0669,-0.0495,77.2901,1.0362,0.0290,77.5994,0.9956,0.0094,-0.0267
-0.0671,-0.0496,77.3901,1.0378,0.0280,77.6994,0.9965,0.0084,-0.0267
-0.0672,-0.0498,77.4901,1.0393,0.0270,77.7994,0.9973,0.0074,-0.0268
-0.0674,-0.0499,77.5901,1.0406,0.0260,77.8994,0.9979,0.0064,-0.0269
-0.0676,-0.0500,77.6901,1.0419,0.0250,77.9994,0.9985,0.0054,-0.0269
-0.0678,-0.0502,77.7901,1.0430,0.0240,78.0994,0.9990,0.0044,-0.0270
-0.0679,-0.0503,77.8901,1.0441,0.0230,78.1994,0.9994,0.0034,-0.0270
-0.0681,-0.0504,77.9901,1.0450,0.0220,78.2994,0.9997,0.0024,-0.0271
-0.0682,-0.0505,78.0901,1.0459,0.0210,78.3994,0.9999,0.0014,-0.0271
-0.0683,-0.0506,78.1901,1.0466,0.0200,78.4994,1.0000,0.0004,-0.0272
-0.0685,-0.0507,78.2901,1.0472,0.0190,78.5994,1.0000,-0.0006,-0.0272
-0.0686,-0.0508,78.3901,1.0478,0.0180,78.6994,0.9999,-0.0016,-0.0273
-0.0687,-0.0509,78.4901,1.0482,0.0170,78.7994,0.9997,-0.0026,-0.0273
-0.0688,-0.0510,78.5901,1.0485,0.0160,78.8994,0.9994,-0.0036,-0.0274
-0.0689,-0.0510,78.6901,1.0487,0.0149,78.9994,0.9989,-0.0046,-0.0274
-0.0690,-0.0511,78.7901,1.0489,0.0139,79.0994,0.9984,-0.0056,-0.0274
-0.0691,-0.0512,78.8901,1.0489,0.0129,79.1994,0.9978,-0.0066,-0.0274
-0.0692,-0.0512,78.9901,1.0488,0.0119,79.2994,0.9971,-0.0076,-0.0275
-0.0693,-0.0513,79.0901,1.0486,0.0109,79.3994,0.9963,-0.0086,-0.0275
-0.0693,-0.0513,79.1902,1.0483,0.0098,79.4994,0.9954,-0.0096,-0.0275
-0.0694,-0.0514,79.2902,1.0479,0.0088,79.5994,0.9944,-0.0106,-0.0275
-0.0694,-0.0514,79.3902,1.0474,0.0078,79.6994,0.9933,-0.0116,-0.0275
-0.0695,-0.0514,79.4902,1.0468,0.0067,79.7994,0.9921,-0.0126,-0.0276
-0.0695,-0.0515,79.5902,1.0460,0.0057,79.8994,0.9908,-0.0136,-0.0276
-0.0695,-0.0515,79.6902,1.0452,0.0047,79.9994,0.9894,-0.0145,-0.0276
-0.0696,-0.0515,79.7902,1.0443,0.0037,80.0993,0.9879,-0.0155,-0.0276
-0.0696,-0.0515,79.8902,1.0433,0.0026,80.1993,0.9863,-0.0165,-0.0276
-0.0696,-0.0515,79.9902,1.0421,0.0016,80.2993,0.9846,-0.0175,-0.0276
-0.0696,-0.0515,80.0902,1.0409,0.0006,80.3993,0.9828,-0.0185,-0.0276
-0.0696,-0.0515,80.1902,1.0396,-0.0005,80.4993,0.9809,-0.0195,-0.0276
-0.0696,-0.0515,80.2902,1.0381,-0.0015,80.5993,0.9789,-0.0204,-0.0276
-0.0696,-0.0515,80.3902,1.0366,-0.0025,80.6993,0.9768,-0.0214,-0.0275
-0.0695,-0.0515,80.4902,1.0349,-0.0036,80.7993,0.9746,-0.0224,-0.0275
-0.0695,-0.0515,80.5902,1.0332,-0.0046,80.8993,0.9723,-0.0234,-0.0275
-0.0695,-0.0515,80.6902,1.0314,-0.0056,80.9993,0.9699,-0.0243,-0.0275
-0.0694,-0.0514,80.7902,1.0294,-0.0066,81.0993,0.9674,-0.0253,-0.0275
-0.0694,-0.0514,80.8902,1.0273,-0.0077,81.1993,0.9648,-0.0263,-0.0274
-0.0693,-0.0513,80.9901,1.0252,-0.0087,81.2993,0.9622,-0.0272,-0.0274
-0.0692,-0.0513,81.0901,1.0229,-0.0097,81.3993,0.9594,-0.0282,-0.0274
-0.0692,-0.0512,81.1901,1.0206,-0.0108,81.4993,0.9565,-0.0292,-0.0273
-0.0691,-0.0512,81.2901,1.0181,-0.0118,81.5993,0.9536,-0.0301,-0.0273
-0.0690,-0.0511,81.3901,1.0156,-0.0128,81.6993,0.9505,-0.0311,-0.0272
-0.0689,-0.0510,81.4900,1.0129,-0.0138,81.7993,0.9473,-0.0320,-0.0272
-0.0688,-0.0510,81.5900,1.0101,-0.0148,81.8993,0.9441,-0.0330,-0.0272
-0.0687,-0.0509,81.6900,1.0073,-0.0159,81.9993,0.9408,-0.0339,-0.0271
-0.0686,-0.0508,81.7899,1.0043,-0.0169,82.0993,0.9373,-0.0348,-0.0271
-0.0684,-0.0507,81.8899,1.0013,-0.0179,82.1993,0.9338,-0.0358,-0.0270
-0.0683,-0.0506,81.9899,0.9981,-0.0189,82.2993,0.9302,-0.0367,-0.0269
-0.0682,-0.0505,82.0898,0.9948,-0.0199,82.3993,0.9264,-0.0376,-0.0269
-0.0680,-0.0504,82.1898,0.9915,-0.0209,82.4993,0.9226,-0.0385,-0.0268
-0.0679,-0.0503,82.2897,0.9880,-0.0219,82.5993,0.9187,-0.0395,-0.0267
-0.0677,-0.0502,82.3897,0.9845,-0.0229,82.6993,0.9147,-0.0404,-0.0267
-0.0675,-0.0500,82.4896,0.9808,-0.0240,82.7993,0.9106,-0.0413,-0.0266
-0.0674,-0.0499,82.5895,0.9771,-0.0250,82.8993,0.9065,-0.0422,-0.0265
-0.0672,-0.0498,82.6895,0.9732,-0.0260,82.9993,0.9022,-0.0431,-0.0265
-0.0670,-0.0496,82.7894,0.9693,-0.0269,83.0993,0.8978,-0.0440,-0.0264
-0.0668,-0.0495,82.8893,0.9653,-0.0279,83.1993,0.8934,-0.0449,-0.0263
-0.0666,-0.0494,82.9893,0.9611,-0.0289,83.2993,0.8889,-0.0458,-0.0262
-0.0664,-0.0492,83.0892,0.9569,-0.0299,83.3993,0.8842,-0.0467,-0.0261
-0.0662,-0.0490,83.1891,0.9526,-0.0309,83.4993,0.8795,-0.0476,-0.0260
-0.0660,-0.0489,83.2890,0.9482,-0.0319,83.5993,0.8747,-0.0484,-0.0259
-0.0657,-0.0487,83.3889,0.9437,-0.0329,83.6993,0.8698,-0.0493,-0.0258
-0.0655,-0.0485,83.4888,0.9391,-0.0338,83.7993,0.8648,-0.0502,-0.0257
-0.0653,-0.0484,83.5887,0.9344,-0.0348,83.8993,0.8598,-0.0510,-0.0256
-0.0650,-0.0482,83.6886,0.9296,-0.0358,83.9993,0.8546,-0.0519,-0.0255
-0.0648,-0.0480,83.7885,0.9247,-0.0367,84.0993,0.8494,-0.0527,-0.0254
-0.0645,-0.0478,83.8884,0.9198,-0.0377,84.1993,0.8441,-0.0536,-0.0253
-0.0642,-0.0476,83.9883,0.9147,-0.0387,84.2993,0.8387,-0.0544,-0.0252
-0.0640,-0.0474,84.0882,0.9096,-0.0396,84.3993,0.8332,-0.0552,-0.0251
-0.0637,-0.0472,84.1880,0.9043,-0.0406,84.4993,0.8276,-0.0561,-0.0250
-0.0634,-0.0470,84.2879,0.8990,-0.0415,84.5993,0.8220,-0.0569,-0.0249
-0.0631,-0.0468,84.3877,0.8936,-0.0424,84.6993,0.8162,-0.0577,-0.0247
-0.0628,-0.0466,84.4876,0.8881,-0.0434,84.7993,0.8104,-0.0585,-0.0246
-0.0625,-0.0463,84.5875,0.8825,-0.0443,84.8993,0.8045,-0.0593,-0.0245
-0.0622,-0.0461,84.6873,0.8768,-0.0452,84.9993,0.7985,-0.0601,-0.0244
-0.0619,-0.0459,84.7871,0.8710,-0.0462,85.0993,0.7925,-0.0609,-0.0242
-0.0616,-0.0456,84.8870,0.8652,-0.0471,85.1993,0.7863,-0.0617,-0.0241
-0.0612,-0.0454,84.9868,0.8593,-0.0480,85.2993,0.7801,-0.0625,-0.0240
-0.0609,-0.0451,85.0866,0.8532,-0.0489,85.3993,0.7738,-0.0633,-0.0238
-0.0605,-0.0449,85.1865,0.8471,-0.0498,85.4993,0.7674,-0.0640,-0.0237
-0.0602,-0.0446,85.2863,0.8409,-0.0507,85.5993,0.7610,-0.0648,-0.0235
-0.0598,-0.0444,85.3861,0.8347,-0.0516,85.6993,0.7545,-0.0655,-0.0234
-0.0595,-0.0441,85.4859,0.8283,-0.0525,85.7993,0.7479,-0.0663,-0.0232
-0.0591,-0.0438,85.5857,0.8219,-0.0534,85.8993,0.7412,-0.0670,-0.0231
-0.0587,-0.0436,85.6855,0.8154,-0.0542,85.9993,0.7344,-0.0678,-0.0229
-0.0584,-0.0433,85.7853,0.8088,-0.0551,86.0993,0.7276,-0.0685,-0.0228
-0.0580,-0.0430,85.8851,0.8021,-0.0560,86.1993,0.7207,-0.0692,-0.0226
-0.0576,-0.0427,85.9848,0.7954,-0.0568,86.2993,0.7138,-0.0699,-0.0225
