v,omega,x,y,phi,xr,yr,phir,delta
-0.0575,-0.0427,85.9851,0.7846,-0.0573,86.2993,0.7138,-0.0699,-0.0224
-0.0571,-0.0424,86.0849,0.7778,-0.0581,86.3993,0.7067,-0.0706,-0.0223
-0.0567,-0.0421,86.1847,0.7708,-0.0590,86.4993,0.6996,-0.0713,-0.0221
-0.0563,-0.0418,86.2844,0.7638,-0.0598,86.5993,0.6924,-0.0720,-0.0219
-0.0559,-0.0415,86.3842,0.7567,-0.0607,86.6992,0.6852,-0.0727,-0.0218
-0.0555,-0.0411,86.4839,0.7495,-0.0615,86.7992,0.6779,-0.0734,-0.0216
-0.0551,-0.0408,86.5837,0.7423,-0.0623,86.8992,0.6705,-0.0741,-0.0214
-0.0546,-0.0405,86.6834,0.7349,-0.0631,86.9992,0.6630,-0.0747,-0.0213
-0.0542,-0.0402,86.7831,0.7275,-0.0639,87.0992,0.6555,-0.0754,-0.0211
-0.0537,-0.0399,86.8829,0.7201,-0.0647,87.1992,0.6479,-0.0760,-0.0209
-0.0533,-0.0395,86.9826,0.7125,-0.0655,87.2992,0.6403,-0.0767,-0.0207
-0.0528,-0.0392,87.0823,0.7049,-0.0663,87.3992,0.6326,-0.0773,-0.0205
-0.0524,-0.0389,87.1820,0.6972,-0.0671,87.4992,0.6248,-0.0779,-0.0203
-0.0519,-0.0385,87.2817,0.6895,-0.0679,87.5992,0.6169,-0.0785,-0.0202
-0.0515,-0.0382,87.3814,0.6816,-0.0687,87.6992,0.6090,-0.0791,-0.0200
-0.0510,-0.0378,87.4811,0.6738,-0.0694,87.7992,0.6011,-0.0797,-0.0198
-0.0505,-0.0375,87.5808,0.6658,-0.0702,87.8992,0.5931,-0.0803,-0.0196
-0.0500,-0.0371,87.6805,0.6578,-0.0709,87.9992,0.5850,-0.0809,-0.0194
-0.0495,-0.0367,87.7801,0.6497,-0.0717,88.0992,0.5768,-0.0815,-0.0192
-0.0490,-0.0364,87.8798,0.6416,-0.0724,88.1992,0.5686,-0.0821,-0.0190
-0.0485,-0.0360,87.9795,0.6333,-0.0731,88.2992,0.5604,-0.0826,-0.0188
-0.0480,-0.0356,88.0792,0.6251,-0.0739,88.3992,0.5521,-0.0832,-0.0186
-0.0475,-0.0353,88.1788,0.6167,-0.0746,88.4992,0.5437,-0.0837,-0.0184
-0.0470,-0.0349,88.2785,0.6083,-0.0753,88.5992,0.5353,-0.0843,-0.0182
-0.0465,-0.0345,88.3781,0.5999,-0.0760,88.6992,0.5268,-0.0848,-0.0180
-0.0460,-0.0341,88.4777,0.5914,-0.0767,88.7992,0.5183,-0.0853,-0.0177
-0.0454,-0.0337,88.5774,0.5828,-0.0773,88.8992,0.5097,-0.0858,-0.0175
-0.0449,-0.0333,88.6770,0.5742,-0.0780,88.9992,0.5011,-0.0863,-0.0173
-0.0444,-0.0329,88.7766,0.5655,-0.0787,89.0992,0.4924,-0.0868,-0.0171
-0.0438,-0.0325,88.8763,0.5567,-0.0793,89.1992,0.4837,-0.0873,-0.0169
-0.0433,-0.0321,88.9759,0.5479,-0.0800,89.2992,0.4749,-0.0878,-0.0167
-0.0427,-0.0317,89.0755,0.5391,-0.0806,89.3992,0.4661,-0.0882,-0.0164
-0.0422,-0.0313,89.1751,0.5302,-0.0813,89.4992,0.4572,-0.0887,-0.0162
-0.0416,-0.0309,89.2747,0.5212,-0.0819,89.5992,0.4483,-0.0892,-0.0160
-0.0411,-0.0305,89.3743,0.5122,-0.0825,89.6992,0.4393,-0.0896,-0.0158
-0.0405,-0.0301,89.4739,0.5031,-0.0831,89.7992,0.4303,-0.0900,-0.0155
-0.0399,-0.0297,89.5735,0.4940,-0.0837,89.8992,0.4213,-0.0904,-0.0153
-0.0394,-0.0292,89.6731,0.4849,-0.0843,89.9992,0.4122,-0.0909,-0.0151
-0.0388,-0.0288,89.7726,0.4756,-0.0849,90.0992,0.4031,-0.0913,-0.0149
-0.0382,-0.0284,89.8722,0.4664,-0.0855,90.1992,0.3939,-0.0917,-0.0146
-0.0376,-0.0280,89.9718,0.4571,-0.0860,90.2992,0.3847,-0.0920,-0.0144
-0.0371,-0.0275,90.0713,0.4478,-0.0866,90.3992,0.3754,-0.0924,-0.0142
-0.0365,-0.0271,90.1709,0.4384,-0.0872,90.4992,0.3661,-0.0928,-0.0139
-0.0359,-0.0266,90.2705,0.4289,-0.0877,90.5992,0.3568,-0.0931,-0.0137
-0.0353,-0.0262,90.3700,0.4195,-0.0882,90.6992,0.3475,-0.0935,-0.0134
-0.0347,-0.0258,90.4696,0.4099,-0.0888,90.7992,0.3381,-0.0938,-0.0132
-0.0341,-0.0253,90.5691,0.4004,-0.0893,90.8992,0.3286,-0.0942,-0.0130
-0.0335,-0.0249,90.6686,0.3908,-0.0898,90.9992,0.3192,-0.0945,-0.0127
-0.0329,-0.0244,90.7682,0.3812,-0.0903,91.0992,0.3097,-0.0948,-0.0125
-0.0322,-0.0240,90.8677,0.3715,-0.0908,91.1992,0.3002,-0.0951,-0.0122
-0.0316,-0.0235,90.9672,0.3618,-0.0912,91.2992,0.2906,-0.0954,-0.0120
-0.0310,-0.0230,91.0668,0.3520,-0.0917,91.3992,0.2810,-0.0957,-0.0117
-0.0304,-0.0226,91.1663,0.3423,-0.0922,91.4992,0.2714,-0.0960,-0.0115
-0.0298,-0.0221,91.2658,0.3325,-0.0926,91.5992,0.2618,-0.0962,-0.0112
-0.0291,-0.0217,91.3653,0.3226,-0.0931,91.6992,0.2521,-0.0965,-0.0110
-0.0285,-0.0212,91.4648,0.3127,-0.0935,91.7992,0.2424,-0.0967,-0.0107
-0.0279,-0.0207,91.5644,0.3028,-0.0939,91.8992,0.2327,-0.0969,-0.0105
-0.0272,-0.0203,91.6639,0.2929,-0.0943,91.9992,0.2230,-0.0972,-0.0102
-0.0266,-0.0198,91.7634,0.2829,-0.0947,92.0992,0.2132,-0.0974,-0.0100
-0.0260,-0.0193,91.8629,0.2730,-0.0951,92.1992,0.2034,-0.0976,-0.0097
-0.0253,-0.0188,91.9624,0.2629,-0.0955,92.2992,0.1936,-0.0978,-0.0095
-0.0247,-0.0184,92.0619,0.2529,-0.0959,92.3992,0.1838,-0.0980,-0.0092
-0.0240,-0.0179,92.1614,0.2428,-0.0963,92.4992,0.1740,-0.0982,-0.0089
-0.0234,-0.0174,92.2608,0.2327,-0.0966,92.5992,0.1641,-0.0983,-0.0087
-0.0227,-0.0169,92.3603,0.2226,-0.0970,92.6992,0.1542,-0.0985,-0.0084
-0.0221,-0.0164,92.4598,0.2125,-0.0973,92.7992,0.1444,-0.0986,-0.0082
-0.0214,-0.0159,92.5593,0.2023,-0.0976,92.8992,0.1345,-0.0988,-0.0079
-0.0207,-0.0155,92.6588,0.1922,-0.0980,92.9992,0.1245,-0.0989,-0.0076
-0.0201,-0.0150,92.7583,0.1820,-0.0983,93.0992,0.1146,-0.0990,-0.0074
-0.0194,-0.0145,92.8577,0.1718,-0.0986,93.1992,0.1047,-0.0991,-0.0071
-0.0188,-0.0140,92.9572,0.1615,-0.0989,93.2991,0.0947,-0.0992,-0.0068
-0.0181,-0.0135,93.0567,0.1513,-0.0991,93.3991,0.0848,-0.0993,-0.0066
-0.0174,-0.0130,93.1562,0.1410,-0.0994,93.4991,0.0748,-0.0994,-0.0063
-0.0168,-0.0125,93.2556,0.1308,-0.0997,93.5991,0.0648,-0.0995,-0.0060
-0.0161,-0.0120,93.3551,0.1205,-0.0999,93.6991,0.0548,-0.0995,-0.0058
-0.0154,-0.0115,93.4546,0.1102,-0.1002,93.7991,0.0448,-0.0996,-0.0055
-0.0147,-0.0110,93.5540,0.0999,-0.1004,93.8991,0.0349,-0.0996,-0.0052
-0.0141,-0.0105,93.6535,0.0896,-0.1006,93.9991,0.0249,-0.0996,-0.0050
-0.0134,-0.0100,93.7530,0.0792,-0.1008,94.0991,0.0149,-0.0997,-0.0047
-0.0127,-0.0095,93.8524,0.0689,-0.1010,94.1991,0.0049,-0.0997,-0.0044
-0.0120,-0.0090,93.9519,0.0586,-0.1012,94.2991,-0.0051,-0.0997,-0.0042
-0.0114,-0.0085,94.0514,0.0482,-0.1014,94.3991,-0.0151,-0.0997,-0.0039
-0.0107,-0.0080,94.1508,0.0379,-0.1016,94.4991,-0.0251,-0.0996,-0.0036
-0.0100,-0.0075,94.2503,0.0275,-0.1017,94.5991,-0.0351,-0.0996,-0.0034
-0.0093,-0.0070,94.3498,0.0172,-0.1019,94.6991,-0.0451,-0.0996,-0.0031
-0.0086,-0.0065,94.4492,0.0068,-0.1020,94.7991,-0.0551,-0.0995,-0.0028
-0.0080,-0.0060,94.5487,-0.0035,-0.1021,94.8991,-0.0651,-0.0995,-0.0025
-0.0073,-0.0055,94.6482,-0.0139,-0.1023,94.9991,-0.0751,-0.0994,-0.0023
-0.0066,-0.0050,94.7476,-0.0242,-0.1024,95.0991,-0.0850,-0.0993,-0.0020
-0.0059,-0.0045,94.8471,-0.0346,-0.1025,95.1991,-0.0950,-0.0992,-0.0017
-0.0052,-0.0040,94.9465,-0.0449,-0.1026,95.2991,-0.1049,-0.0991,-0.0015
-0.0045,-0.0034,95.0460,-0.0553,-0.1026,95.3991,-0.1149,-0.0990,-0.0012
-0.0038,-0.0029,95.1455,-0.0656,-0.1027,95.4991,-0.1248,-0.0989,-0.0009
-0.0032,-0.0024,95.2449,-0.0759,-0.1028,95.5991,-0.1347,-0.0988,-0.0006
-0.0025,-0.0019,95.3444,-0.0863,-0.1028,95.6991,-0.1446,-0.0986,-0.0004
-0.0018,-0.0014,95.4439,-0.0966,-0.1029,95.7991,-0.1545,-0.0985,-0.0001
-0.0011,-0.0009,95.5433,-0.1069,-0.1029,95.8991,-0.1644,-0.0983,0.0002
-0.0004,-0.0004,95.6428,-0.1172,-0.1029,95.9991,-0.1742,-0.0982,0.0004
0.0003,0.0001,95.7423,-0.1275,-0.1029,96.0991,-0.1841,-0.0980,0.0007
0.0010,0.0006,95.8417,-0.1377,-0.1029,96.1991,-0.1939,-0.0978,0.0010
0.0016,0.0011,95.9412,-0.1480,-0.1029,96.2991,-0.2037,-0.0976,0.0013
0.0023,0.0016,96.0407,-0.1582,-0.1029,96.3991,-0.2135,-0.0974,0.0015
0.0030,0.0021,96.1402,-0.1684,-0.1028,96.4991,-0.2232,-0.0972,0.0018
0.0037,0.0027,96.2396,-0.1786,-0.1028,96.5991,-0.2330,-0.0969,0.0021
0.0044,0.0032,96.3391,-0.1888,-0.1027,96.6991,-0.2427,-0.0967,0.0023
0.0051,0.0037,96.4386,-0.1990,-0.1027,96.7991,-0.2524,-0.0965,0.0026
0.0058,0.0042,96.5381,-0.2091,-0.1026,96.8991,-0.2620,-0.0962,0.0029
0.0064,0.0047,96.6376,-0.2193,-0.1025,96.9991,-0.2717,-0.0959,0.0032
0.0071,0.0052,96.7371,-0.2294,-0.1024,97.0991,-0.2813,-0.0957,0.0034
0.0078,0.0057,96.8366,-0.2395,-0.1023,97.1991,-0.2909,-0.0954,0.0037
0.0085,0.0062,96.9360,-0.2495,-0.1022,97.2991,-0.3004,-0.0951,0.0040
0.0092,0.0067,97.0355,-0.2596,-0.1021,97.3991,-0.3099,-0.0948,0.0042
0.0098,0.0072,97.1350,-0.2696,-0.1020,97.4991,-0.3194,-0.0945,0.0045
0.0105,0.0077,97.2345,-0.2795,-0.1018,97.5991,-0.3289,-0.0942,0.0048
0.0112,0.0082,97.3340,-0.2895,-0.1017,97.6991,-0.3383,-0.0938,0.0050
0.0119,0.0087,97.4336,-0.2994,-0.1015,97.7991,-0.3477,-0.0935,0.0053
0.0126,0.0092,97.5331,-0.3093,-0.1013,97.8991,-0.3571,-0.0931,0.0056
0.0132,0.0097,97.6326,-0.3192,-0.1011,97.9991,-0.3664,-0.0928,0.0058
0.0139,0.0102,97.7321,-0.3290,-0.1009,98.0991,-0.3757,-0.0924,0.0061
0.0146,0.0107,97.8316,-0.3388,-0.1007,98.1991,-0.3849,-0.0920,0.0064
0.0152,0.0112,97.9311,-0.3486,-0.1005,98.2991,-0.3941,-0.0916,0.0066
0.0159,0.0117,98.0307,-0.3583,-0.1003,98.3991,-0.4033,-0.0913,0.0069
0.0166,0.0122,98.1302,-0.3680,-0.1001,98.4991,-0.4124,-0.0908,0.0072
0.0172,0.0127,98.2297,-0.3777,-0.0998,98.5991,-0.4215,-0.0904,0.0074
0.0179,0.0132,98.3293,-0.3873,-0.0996,98.6991,-0.4306,-0.0900,0.0077
0.0186,0.0137,98.4288,-0.3969,-0.0993,98.7991,-0.4396,-0.0896,0.0079
0.0192,0.0141,98.5283,-0.4064,-0.0990,98.8991,-0.4485,-0.0891,0.0082
0.0199,0.0146,98.6279,-0.4159,-0.0987,98.9991,-0.4575,-0.0887,0.0085
0.0205,0.0151,98.7274,-0.4254,-0.0985,99.0991,-0.4663,-0.0882,0.0087
0.0212,0.0156,98.8270,-0.4348,-0.0981,99.1991,-0.4751,-0.0878,0.0090
0.0218,0.0161,98.9266,-0.4442,-0.0978,99.2991,-0.4839,-0.0873,0.0092
0.0225,0.0166,99.0261,-0.4535,-0.0975,99.3991,-0.4926,-0.0868,0.0095
0.0231,0.0171,99.1257,-0.4628,-0.0972,99.4991,-0.5013,-0.0863,0.0097
0.0238,0.0175,99.2253,-0.4721,-0.0968,99.5991,-0.5100,-0.0858,0.0100
0.0244,0.0180,99.3248,-0.4812,-0.0965,99.6991,-0.5185,-0.0853,0.0103
0.0251,0.0185,99.4244,-0.4904,-0.0961,99.7990,-0.5271,-0.0848,0.0105
0.0257,0.0190,99.5240,-0.4995,-0.0958,99.8990,-0.5355,-0.0843,0.0108
0.0264,0.0194,99.6236,-0.5085,-0.0954,99.9990,-0.5439,-0.0837,0.0110
