v,omega,x,y,phi,xr,yr,phir,delta
-0.0562,-0.0417,85.9909,0.7644,-0.0575,86.2993,0.7138,-0.0699,-0.0219
-0.0558,-0.0414,86.0907,0.7576,-0.0583,86.3993,0.7067,-0.0706,-0.0217
-0.0554,-0.0411,86.1905,0.7506,-0.0592,86.4993,0.6996,-0.0713,-0.0216
-0.0550,-0.0408,86.2902,0.7436,-0.0600,86.5993,0.6924,-0.0720,-0.0214
-0.0545,-0.0405,86.3900,0.7365,-0.0608,86.6992,0.6852,-0.0727,-0.0212
-0.0541,-0.0401,86.4897,0.7294,-0.0616,86.7992,0.6779,-0.0734,-0.0211
-0.0537,-0.0398,86.5895,0.7221,-0.0624,86.8992,0.6705,-0.0741,-0.0209
-0.0533,-0.0395,86.6892,0.7148,-0.0632,86.9992,0.6630,-0.0747,-0.0207
-0.0528,-0.0392,86.7890,0.7074,-0.0640,87.0992,0.6555,-0.0754,-0.0205
-0.0524,-0.0389,86.8887,0.7000,-0.0648,87.1992,0.6479,-0.0760,-0.0204
-0.0519,-0.0385,86.9884,0.6925,-0.0655,87.2992,0.6403,-0.0767,-0.0202
-0.0515,-0.0382,87.0881,0.6849,-0.0663,87.3992,0.6326,-0.0773,-0.0200
-0.0510,-0.0379,87.1878,0.6772,-0.0671,87.4992,0.6248,-0.0779,-0.0198
-0.0506,-0.0375,87.2875,0.6695,-0.0678,87.5992,0.6169,-0.0785,-0.0196
-0.0501,-0.0372,87.3872,0.6617,-0.0686,87.6992,0.6090,-0.0791,-0.0194
-0.0496,-0.0368,87.4869,0.6539,-0.0693,87.7992,0.6011,-0.0797,-0.0192
-0.0491,-0.0365,87.5866,0.6459,-0.0701,87.8992,0.5931,-0.0803,-0.0190
-0.0487,-0.0361,87.6863,0.6380,-0.0708,87.9992,0.5850,-0.0809,-0.0188
-0.0482,-0.0357,87.7860,0.6299,-0.0715,88.0992,0.5768,-0.0815,-0.0186
-0.0477,-0.0354,87.8857,0.6218,-0.0722,88.1992,0.5686,-0.0821,-0.0184
-0.0472,-0.0350,87.9853,0.6136,-0.0729,88.2992,0.5604,-0.0826,-0.0182
-0.0467,-0.0346,88.0850,0.6054,-0.0736,88.3992,0.5521,-0.0832,-0.0180
-0.0462,-0.0343,88.1847,0.5971,-0.0743,88.4992,0.5437,-0.0837,-0.0178
-0.0457,-0.0339,88.2843,0.5888,-0.0750,88.5992,0.5353,-0.0843,-0.0176
-0.0451,-0.0335,88.3840,0.5804,-0.0757,88.6992,0.5268,-0.0848,-0.0174
-0.0446,-0.0331,88.4836,0.5719,-0.0764,88.7992,0.5183,-0.0853,-0.0172
-0.0441,-0.0327,88.5833,0.5634,-0.0770,88.8992,0.5097,-0.0858,-0.0170
-0.0436,-0.0323,88.6829,0.5548,-0.0777,88.9992,0.5011,-0.0863,-0.0168
-0.0430,-0.0319,88.7825,0.5462,-0.0783,89.0992,0.4924,-0.0868,-0.0166
-0.0425,-0.0316,88.8821,0.5375,-0.0790,89.1992,0.4837,-0.0873,-0.0164
-0.0420,-0.0312,88.9818,0.5288,-0.0796,89.2992,0.4749,-0.0878,-0.0161
-0.0414,-0.0307,89.0814,0.5200,-0.0802,89.3992,0.4661,-0.0882,-0.0159
-0.0409,-0.0303,89.1810,0.5111,-0.0808,89.4992,0.4572,-0.0887,-0.0157
-0.0403,-0.0299,89.2806,0.5022,-0.0814,89.5992,0.4483,-0.0892,-0.0155
-0.0398,-0.0295,89.3802,0.4933,-0.0820,89.6992,0.4393,-0.0896,-0.0153
-0.0392,-0.0291,89.4798,0.4843,-0.0826,89.7992,0.4303,-0.0900,-0.0150
-0.0386,-0.0287,89.5794,0.4753,-0.0832,89.8992,0.4213,-0.0904,-0.0148
-0.0381,-0.0283,89.6790,0.4662,-0.0838,89.9992,0.4122,-0.0909,-0.0146
-0.0375,-0.0278,89.7786,0.4571,-0.0844,90.0992,0.4031,-0.0913,-0.0143
-0.0369,-0.0274,89.8782,0.4479,-0.0849,90.1992,0.3939,-0.0917,-0.0141
-0.0363,-0.0270,89.9777,0.4387,-0.0855,90.2992,0.3847,-0.0920,-0.0139
-0.0358,-0.0266,90.0773,0.4294,-0.0860,90.3992,0.3754,-0.0924,-0.0136
-0.0352,-0.0261,90.1769,0.4201,-0.0865,90.4992,0.3661,-0.0928,-0.0134
-0.0346,-0.0257,90.2764,0.4108,-0.0871,90.5992,0.3568,-0.0931,-0.0132
-0.0340,-0.0253,90.3760,0.4014,-0.0876,90.6992,0.3475,-0.0935,-0.0129
-0.0334,-0.0248,90.4756,0.3920,-0.0881,90.7992,0.3381,-0.0938,-0.0127
-0.0328,-0.0244,90.5751,0.3825,-0.0886,90.8992,0.3286,-0.0942,-0.0125
-0.0322,-0.0239,90.6747,0.3730,-0.0891,90.9992,0.3192,-0.0945,-0.0122
-0.0316,-0.0235,90.7742,0.3635,-0.0895,91.0992,0.3097,-0.0948,-0.0120
-0.0310,-0.0230,90.8738,0.3539,-0.0900,91.1992,0.3002,-0.0951,-0.0117
-0.0304,-0.0226,90.9733,0.3443,-0.0905,91.2992,0.2906,-0.0954,-0.0115
-0.0298,-0.0221,91.0728,0.3347,-0.0909,91.3992,0.2810,-0.0957,-0.0112
-0.0292,-0.0217,91.1724,0.3250,-0.0914,91.4992,0.2714,-0.0960,-0.0110
-0.0285,-0.0212,91.2719,0.3153,-0.0918,91.5992,0.2618,-0.0962,-0.0108
-0.0279,-0.0208,91.3714,0.3055,-0.0922,91.6992,0.2521,-0.0965,-0.0105
-0.0273,-0.0203,91.4709,0.2958,-0.0926,91.7992,0.2424,-0.0967,-0.0103
-0.0267,-0.0198,91.5705,0.2860,-0.0930,91.8992,0.2327,-0.0969,-0.0100
-0.0260,-0.0194,91.6700,0.2762,-0.0934,91.9992,0.2230,-0.0972,-0.0098
-0.0254,-0.0189,91.7695,0.2663,-0.0938,92.0992,0.2132,-0.0974,-0.0095
-0.0248,-0.0184,91.8690,0.2564,-0.0942,92.1992,0.2034,-0.0976,-0.0092
-0.0241,-0.0180,91.9685,0.2465,-0.0946,92.2992,0.1936,-0.0978,-0.0090
-0.0235,-0.0175,92.0680,0.2366,-0.0949,92.3992,0.1838,-0.0980,-0.0087
-0.0229,-0.0170,92.1675,0.2267,-0.0953,92.4992,0.1740,-0.0982,-0.0085
-0.0222,-0.0165,92.2670,0.2167,-0.0956,92.5992,0.1641,-0.0983,-0.0082
-0.0216,-0.0161,92.3665,0.2067,-0.0960,92.6992,0.1542,-0.0985,-0.0080
-0.0209,-0.0156,92.4660,0.1967,-0.0963,92.7992,0.1444,-0.0986,-0.0077
-0.0203,-0.0151,92.5655,0.1867,-0.0966,92.8992,0.1345,-0.0988,-0.0075
-0.0196,-0.0146,92.6650,0.1766,-0.0969,92.9992,0.1245,-0.0989,-0.0072
-0.0190,-0.0141,92.7645,0.1666,-0.0972,93.0992,0.1146,-0.0990,-0.0069
-0.0183,-0.0137,92.8640,0.1565,-0.0975,93.1992,0.1047,-0.0991,-0.0067
-0.0177,-0.0132,92.9635,0.1464,-0.0977,93.2991,0.0947,-0.0992,-0.0064
-0.0170,-0.0127,93.0630,0.1363,-0.0980,93.3991,0.0848,-0.0993,-0.0062
-0.0163,-0.0122,93.1625,0.1262,-0.0983,93.4991,0.0748,-0.0994,-0.0059
-0.0157,-0.0117,93.2620,0.1160,-0.0985,93.5991,0.0648,-0.0995,-0.0056
-0.0150,-0.0112,93.3614,0.1059,-0.0987,93.6991,0.0548,-0.0995,-0.0054
-0.0144,-0.0107,93.4609,0.0957,-0.0990,93.7991,0.0448,-0.0996,-0.0051
-0.0137,-0.0102,93.5604,0.0855,-0.0992,93.8991,0.0349,-0.0996,-0.0048
-0.0130,-0.0097,93.6599,0.0754,-0.0994,93.9991,0.0249,-0.0996,-0.0046
-0.0124,-0.0092,93.7594,0.0652,-0.0996,94.0991,0.0149,-0.0997,-0.0043
-0.0117,-0.0088,93.8589,0.0550,-0.0998,94.1991,0.0049,-0.0997,-0.0040
-0.0110,-0.0083,93.9583,0.0448,-0.0999,94.2991,-0.0051,-0.0997,-0.0038
-0.0104,-0.0078,94.0578,0.0346,-0.1001,94.3991,-0.0151,-0.0997,-0.0035
-0.0097,-0.0073,94.1573,0.0244,-0.1002,94.4991,-0.0251,-0.0996,-0.0032
-0.0090,-0.0068,94.2568,0.0142,-0.1004,94.5991,-0.0351,-0.0996,-0.0030
-0.0083,-0.0063,94.3562,0.0040,-0.1005,94.6991,-0.0451,-0.0996,-0.0027
-0.0077,-0.0058,94.4557,-0.0062,-0.1007,94.7991,-0.0551,-0.0995,-0.0024
-0.0070,-0.0053,94.5552,-0.0164,-0.1008,94.8991,-0.0651,-0.0995,-0.0022
-0.0063,-0.0048,94.6547,-0.0266,-0.1009,94.9991,-0.0751,-0.0994,-0.0019
-0.0057,-0.0043,94.7542,-0.0368,-0.1010,95.0991,-0.0850,-0.0993,-0.0016
-0.0050,-0.0038,94.8536,-0.0470,-0.1011,95.1991,-0.0950,-0.0992,-0.0014
-0.0043,-0.0033,94.9531,-0.0572,-0.1011,95.2991,-0.1049,-0.0991,-0.0011
-0.0036,-0.0028,95.0526,-0.0673,-0.1012,95.3991,-0.1149,-0.0990,-0.0008
-0.0030,-0.0023,95.1521,-0.0775,-0.1013,95.4991,-0.1248,-0.0989,-0.0006
-0.0023,-0.0018,95.2516,-0.0877,-0.1013,95.5991,-0.1347,-0.0988,-0.0003
-0.0016,-0.0013,95.3510,-0.0978,-0.1013,95.6991,-0.1446,-0.0986,-0.0000
-0.0009,-0.0008,95.4505,-0.1080,-0.1014,95.7991,-0.1545,-0.0985,0.0002
-0.0002,-0.0003,95.5500,-0.1181,-0.1014,95.8991,-0.1644,-0.0983,0.0005
0.0004,0.0002,95.6495,-0.1283,-0.1014,95.9991,-0.1742,-0.0982,0.0008
0.0011,0.0007,95.7490,-0.1384,-0.1014,96.0991,-0.1841,-0.0980,0.0010
0.0018,0.0012,95.8485,-0.1485,-0.1014,96.1991,-0.1939,-0.0978,0.0013
0.0025,0.0017,95.9480,-0.1585,-0.1013,96.2991,-0.2037,-0.0976,0.0016
0.0031,0.0022,96.0475,-0.1686,-0.1013,96.3991,-0.2135,-0.0974,0.0018
0.0038,0.0027,96.1470,-0.1787,-0.1013,96.4991,-0.2232,-0.0972,0.0021
0.0045,0.0032,96.2464,-0.1887,-0.1012,96.5991,-0.2330,-0.0969,0.0024
0.0052,0.0037,96.3459,-0.1987,-0.1011,96.6991,-0.2427,-0.0967,0.0026
0.0058,0.0042,96.4454,-0.2087,-0.1011,96.7991,-0.2524,-0.0965,0.0029
0.0065,0.0047,96.5449,-0.2187,-0.1010,96.8991,-0.2620,-0.0962,0.0032
0.0072,0.0052,96.6445,-0.2286,-0.1009,96.9991,-0.2717,-0.0959,0.0034
0.0078,0.0057,96.7440,-0.2386,-0.1008,97.0991,-0.2813,-0.0957,0.0037
0.0085,0.0062,96.8435,-0.2485,-0.1007,97.1991,-0.2909,-0.0954,0.0040
0.0092,0.0067,96.9430,-0.2583,-0.1005,97.2991,-0.3004,-0.0951,0.0042
0.0099,0.0072,97.0425,-0.2682,-0.1004,97.3991,-0.3099,-0.0948,0.0045
0.0105,0.0077,97.1420,-0.2780,-0.1003,97.4991,-0.3194,-0.0945,0.0048
0.0112,0.0082,97.2415,-0.2878,-0.1001,97.5991,-0.3289,-0.0942,0.0050
0.0119,0.0087,97.3410,-0.2976,-0.0999,97.6991,-0.3383,-0.0938,0.0053
0.0125,0.0092,97.4406,-0.3073,-0.0998,97.7991,-0.3477,-0.0935,0.0055
0.0132,0.0097,97.5401,-0.3171,-0.0996,97.8991,-0.3571,-0.0931,0.0058
0.0138,0.0102,97.6396,-0.3267,-0.0994,97.9991,-0.3664,-0.0928,0.0061
0.0145,0.0107,97.7392,-0.3364,-0.0992,98.0991,-0.3757,-0.0924,0.0063
0.0152,0.0111,97.8387,-0.3460,-0.0990,98.1991,-0.3849,-0.0920,0.0066
0.0158,0.0116,97.9382,-0.3556,-0.0988,98.2991,-0.3941,-0.0916,0.0069
0.0165,0.0121,98.0378,-0.3651,-0.0985,98.3991,-0.4033,-0.0913,0.0071
0.0171,0.0126,98.1373,-0.3746,-0.0983,98.4991,-0.4124,-0.0908,0.0074
0.0178,0.0131,98.2369,-0.3841,-0.0980,98.5991,-0.4215,-0.0904,0.0076
0.0184,0.0136,98.3364,-0.3935,-0.0978,98.6991,-0.4306,-0.0900,0.0079
0.0191,0.0140,98.4360,-0.4029,-0.0975,98.7991,-0.4396,-0.0896,0.0081
0.0197,0.0145,98.5356,-0.4123,-0.0972,98.8991,-0.4485,-0.0891,0.0084
0.0204,0.0150,98.6351,-0.4216,-0.0969,98.9991,-0.4575,-0.0887,0.0086
0.0210,0.0155,98.7347,-0.4309,-0.0966,99.0991,-0.4663,-0.0882,0.0089
0.0217,0.0160,98.8343,-0.4401,-0.0963,99.1991,-0.4751,-0.0878,0.0092
0.0223,0.0164,98.9338,-0.4493,-0.0960,99.2991,-0.4839,-0.0873,0.0094
0.0229,0.0169,99.0334,-0.4584,-0.0957,99.3991,-0.4926,-0.0868,0.0097
0.0236,0.0174,99.1330,-0.4675,-0.0953,99.4991,-0.5013,-0.0863,0.0099
0.0242,0.0178,99.2326,-0.4766,-0.0950,99.5991,-0.5100,-0.0858,0.0102
0.0248,0.0183,99.3322,-0.4856,-0.0946,99.6991,-0.5185,-0.0853,0.0104
0.0255,0.0188,99.4318,-0.4945,-0.0943,99.7990,-0.5271,-0.0848,0.0106
0.0261,0.0192,99.5314,-0.5034,-0.0939,99.8990,-0.5355,-0.0843,0.0109
0.0267,0.0197,99.6310,-0.5123,-0.0935,99.9990,-0.5439,-0.0837,0.0111
